Ticker,Buy Date,Buy Price,Sell Date,Sell Price,Percentage Profit
ES,2015-10-09,36.7163,2015-12-02,36.4428,-0.7451
ESS,2015-07-22,162.4197,2015-09-08,152.5034,-6.1053
ESS,2015-10-09,167.5529,2015-11-19,163.5265,-2.4031
ESS,2015-12-10,168.3129,2016-01-29,155.8662,-7.3949
ETN,2015-02-17,55.9965,2015-03-30,52.2541,-6.6833
ETN,2015-04-30,53.7791,2015-06-29,53.2603,-0.9648
ETN,2015-11-06,45.414,2015-12-22,40.8486,-10.0529
ETR,2015-04-27,26.2399,2015-05-18,24.9291,-4.9957
ETR,2015-10-19,23.505,2015-12-03,22.258,-5.3054
ETR,2015-12-31,23.6763,2016-05-02,26.1144,10.2978
EVRG,2015-04-27,26.9186,2015-05-05,26.1712,-2.7764
EVRG,2015-07-21,25.1063,2015-09-16,25.6008,1.9693
EVRG,2015-10-07,26.9779,2016-08-08,38.9828,44.499
EW,2015-02-19,22.3867,2015-05-01,21.1867,-5.3603
EW,2015-06-22,24.53,2015-08-25,23.0133,-6.1829
EW,2015-10-12,24.7283,2016-01-12,25.4967,3.1071
EXC,2015-04-24,16.3949,2015-06-26,16.0374,-2.1804
EXC,2015-08-26,15.7395,2015-09-09,15.3155,-2.694
EXPD,2015-02-13,39.5923,2015-04-22,41.0328,3.6384
EXPD,2015-06-01,40.4259,2015-07-10,39.6429,-1.9369
EXPD,2015-08-17,43.0125,2015-10-02,41.5256,-3.4567
EXPD,2015-10-22,44.5433,2015-12-03,41.823,-6.107
EXPE,2015-02-24,89.3782,2015-07-30,102.2957,14.4527
EXPE,2015-08-03,115.682,2015-12-07,120.4469,4.119
EXR,2015-03-23,47.8499,2015-06-26,45.4311,-5.0549
EXR,2015-07-24,49.1251,2015-09-21,52.8635,7.6101
EXR,2015-09-24,53.2346,2016-02-10,56.0392,5.2685
F,2015-01-15,8.6062,2015-04-16,9.223,7.1672
F,2015-08-20,8.6252,2015-12-01,8.482,-1.6606
FANG,2015-01-23,52.9817,2015-06-01,61.5767,16.2226
FANG,2015-10-09,60.0318,2015-12-21,51.8602,-13.612
FAST,2015-05-04,7.0428,2015-07-20,6.8931,-2.1247
FAST,2015-10-30,6.5675,2016-01-19,6.3912,-2.6854
FCX,2015-03-10,17.0796,2015-03-25,17.1602,0.472
FCX,2015-04-29,20.1708,2015-06-10,18.4465,-8.5485
FCX,2015-10-05,9.5577,2015-11-17,8.1382,-14.8512
FDS,2015-08-06,154.3287,2015-09-04,141.7063,-8.1789
FDS,2015-10-23,157.9563,2015-12-17,147.1191,-6.8609
FDX,2015-02-24,153.2544,2015-03-23,148.4731,-3.1199
FDX,2015-05-15,150.2322,2015-07-10,146.8026,-2.2829
FDX,2015-10-27,134.5075,2015-12-16,126.4098,-6.0203
FE,2015-04-27,23.6975,2015-06-08,22.5406,-4.8819
FE,2015-08-12,22.6578,2015-09-09,20.8327,-8.0551
FE,2015-10-28,20.7066,2015-11-13,20.2779,-2.0704
FE,2015-12-09,21.2515,2016-05-02,22.1853,4.3942
FFIV,2015-04-28,123.37,2015-07-02,120.65,-2.2048
FFIV,2015-08-07,129.93,2015-09-11,119.24,-8.2275
FFIV,2015-10-29,108.02,2016-05-04,100.23,-7.2116
FI,2015-05-13,40.11,2015-09-10,42.435,5.7966
FI,2015-10-06,44.5,2015-12-21,46.055,3.4944
FICO,2015-06-29,92.9979,2015-08-18,90.4912,-2.6954
FICO,2015-10-19,88.7945,2016-01-22,81.9192,-7.743
FIS,2015-07-20,54.2573,2015-11-17,55.7587,2.7673
FITB,2015-03-03,13.578,2015-04-20,13.4036,-1.2845
FITB,2015-04-27,13.7627,2015-08-21,14.3,3.9045
FITB,2015-11-10,14.5327,2016-01-07,13.5851,-6.5206
FRT,2015-03-31,102.2537,2015-04-29,94.7932,-7.296
FRT,2015-07-22,93.869,2015-09-02,88.1662,-6.0754
FRT,2015-10-06,97.2612,2016-05-26,107.5297,10.5577
FSLR,2015-02-12,49.27,2015-05-12,56.19,14.0451
FSLR,2015-08-20,49.37,2015-09-22,44.28,-10.3099
FSLR,2015-09-23,44.62,2016-04-14,61.58,38.0099
GD,2015-02-26,111.2983,2015-03-16,105.5349,-5.1783
GD,2015-05-07,109.7156,2015-09-09,116.7307,6.3939
GD,2015-10-28,121.5688,2015-12-10,112.9711,-7.0723
GDDY,2015-04-30,24.9,2015-07-22,26.45,6.2249
GDDY,2015-10-16,27.41,2016-01-19,29.43,7.3696
GE,2015-02-25,105.3828,2015-07-08,108.9519,3.3867
GE,2015-10-07,115.8678,2016-01-19,121.9132,5.2175
GEN,2015-02-18,9.8505,2015-06-12,9.0766,-7.8558
GEN,2015-10-23,8.0747,2015-11-24,7.7187,-4.4083
GEN,2015-12-30,8.2681,2016-01-29,7.6681,-7.2573
GILD,2015-01-30,73.4688,2015-03-23,70.2648,-4.3612
GILD,2015-04-30,71.9337,2015-07-30,82.0604,14.0779
GILD,2015-08-07,81.4739,2015-12-15,72.4993,-11.0153
GIS,2015-04-06,40.0462,2015-06-11,38.6864,-3.3957
GIS,2015-07-09,40.5802,2015-09-09,40.6296,0.1219
GIS,2015-10-27,41.3379,2016-01-14,39.7366,-3.8735
GL,2015-02-27,48.8924,2015-09-08,53.171,8.7511
GL,2015-10-29,53.7679,2015-12-28,52.4596,-2.4332
GLW,2015-10-28,13.9999,2015-12-29,14.144,1.0295
GM,2015-06-18,28.3402,2015-07-06,25.9542,-8.4193
GM,2015-10-06,25.4417,2015-12-29,28.0131,10.1071
GNRC,2015-02-17,50.0,2015-04-16,49.22,-1.56
GNRC,2015-11-13,28.72,2016-01-04,29.28,1.9499
GOOG,2015-02-11,26.534,2015-04-16,26.2663,-1.0088
GOOG,2015-07-17,32.2583,2015-09-17,31.7011,-1.7273
GOOG,2015-10-16,33.0093,2016-01-15,34.41,4.2433
GOOGL,2015-02-12,26.8221,2015-04-20,26.5284,-1.0951
GOOGL,2015-06-11,27.5592,2015-07-02,27.0746,-1.7584
GOOGL,2015-07-08,27.1174,2015-09-17,33.1755,22.3405
GOOGL,2015-10-19,34.4931,2016-01-14,36.0061,4.3862
GPC,2015-06-01,67.4617,2015-06-10,68.0966,0.9412
GPC,2015-10-22,65.6909,2015-12-23,64.8231,-1.321
GPN,2015-01-23,42.115,2015-07-28,49.5802,17.7257
GPN,2015-07-29,52.6826,2015-12-29,63.0136,19.6099
GRMN,2015-02-17,40.4961,2015-02-27,36.02,-11.0532
GRMN,2015-11-18,26.9015,2016-01-08,26.8559,-0.1695
GS,2015-03-02,154.8911,2015-07-28,169.3907,9.3611
GS,2015-10-30,155.7129,2015-12-16,151.5116,-2.6981
GWW,2015-04-22,205.886,2015-06-17,202.2056,-1.7876
HAL,2015-02-09,35.8585,2015-04-01,36.5207,1.8467
HAL,2015-04-08,36.8175,2015-06-04,37.3863,1.5448
HAL,2015-10-23,32.6958,2015-12-10,31.758,-2.8683
HAS,2015-02-13,44.5226,2015-08-31,54.4368,22.2679
HAS,2015-11-02,56.3636,2015-12-09,50.507,-10.3907
HBAN,2015-02-18,7.0519,2015-05-12,7.3292,3.9315
HBAN,2015-05-27,7.3956,2015-08-27,7.134,-3.5371
HBAN,2015-10-27,7.3213,2015-12-29,7.5086,2.5585
HCA,2015-03-13,67.5578,2015-08-27,81.5842,20.7621
HD,2015-06-24,89.237,2015-09-18,92.5265,3.6863
HD,2015-10-09,96.3066,2016-01-19,96.1506,-0.162
HIG,2015-03-03,32.7912,2015-05-07,32.8887,0.2974
HIG,2015-06-17,33.9915,2015-09-15,37.1162,9.1927
HIG,2015-10-22,39.4405,2015-11-24,36.8894,-6.4682
HII,2015-08-13,97.219,2015-09-03,95.0974,-2.1822
HII,2015-11-04,101.4982,2016-01-08,106.5936,5.0202
HLT,2015-10-28,50.7241,2015-12-03,46.4399,-8.4463
HOLX,2015-09-25,41.23,2015-12-24,38.84,-5.7967
HON,2015-05-21,82.3528,2015-07-09,79.2843,-3.726
HON,2015-08-05,81.7483,2015-08-28,77.4923,-5.2063
HON,2015-10-27,79.875,2016-01-04,79.5874,-0.3601
HPE,2015-12-28,6.6414,2016-01-19,5.6557,-14.8421
HPQ,2015-05-07,10.5865,2015-06-22,10.4827,-0.9806
HPQ,2015-10-22,9.3605,2015-12-11,8.9129,-4.7811
HRL,2015-02-06,21.1367,2015-04-29,21.6421,2.3909
HRL,2015-06-02,22.4371,2016-04-15,31.387,39.8892
HSIC,2015-04-17,54.5882,2015-05-12,53.7255,-1.5805
HSIC,2015-06-02,55.6941,2015-08-25,53.4157,-4.091
HSIC,2015-10-22,57.5412,2016-01-12,57.8431,0.5248
HST,2015-07-08,14.07,2015-08-12,12.7725,-9.2219
HST,2015-10-29,11.5358,2015-12-02,11.5016,-0.2966
HSY,2015-07-31,73.5322,2015-09-02,69.9034,-4.9349
HSY,2015-09-24,72.5095,2015-11-10,67.7184,-6.6075
HSY,2015-12-29,72.5566,2016-01-26,67.3083,-7.2334
HUBB,2015-02-06,88.5375,2015-03-30,87.862,-0.763
HUBB,2015-05-19,89.3819,2015-07-13,86.4148,-3.3196
HUBB,2015-11-04,78.3055,2016-01-21,70.8811,-9.4813
HUM,2015-06-03,198.3543,2015-07-17,172.6046,-12.9817
HUM,2015-09-24,173.7529,2015-10-12,167.8353,-3.4058
HUM,2015-12-30,166.7987,2016-01-27,153.6243,-7.8984
IBM,2015-02-23,101.3673,2015-06-22,104.2613,2.855
IBM,2015-10-27,89.9896,2015-11-04,89.3876,-0.669
ICE,2015-02-19,40.9169,2015-04-17,40.0517,-2.1146
ICE,2015-05-20,41.8852,2015-07-06,39.6447,-5.3493
ICE,2015-08-11,42.0278,2015-09-17,41.3159,-1.6938
ICE,2015-10-21,42.7355,2015-12-24,44.3656,3.8145
IDXX,2015-08-04,74.31,2015-10-14,72.99,-1.7763
IDXX,2015-12-30,74.33,2016-01-26,66.04,-11.153
IEX,2015-02-24,67.8118,2015-04-02,65.5343,-3.3586
IEX,2015-05-01,65.9049,2015-07-22,66.8707,1.4655
IEX,2015-10-13,66.6596,2015-12-30,68.5406,2.8218
IFF,2015-08-05,92.1367,2015-09-04,84.7384,-8.0297
IFF,2015-10-23,90.7491,2016-01-25,87.4677,-3.6159
INCY,2015-09-03,124.78,2015-10-15,105.36,-15.5634
INCY,2015-11-24,112.13,2015-12-04,107.37,-4.2451
INCY,2015-12-14,107.25,2015-12-24,110.26,2.8065
INTC,2015-05-04,25.7088,2015-06-22,25.1086,-2.3346
INTC,2015-09-23,22.7745,2016-01-14,25.2663,10.9415
INTU,2015-02-26,89.5878,2015-07-10,96.8764,8.1357
INTU,2015-07-27,97.9658,2015-08-25,80.0564,-18.2812
INTU,2015-10-22,87.4629,2015-12-30,91.7977,4.9561
IP,2015-02-06,33.3758,2015-03-31,33.7834,1.2213
IP,2015-10-29,27.3902,2015-12-08,24.7761,-9.5439
IPG,2015-02-05,14.0062,2015-04-21,14.3409,2.3901
IPG,2015-08-03,14.6516,2015-09-03,13.0908,-10.6529
IPG,2015-10-14,14.4808,2016-01-11,15.4112,6.4253
IQV,2015-06-03,70.14,2015-09-02,72.43,3.2649
IQV,2015-12-15,68.5,2016-01-19,63.99,-6.5839
IRM,2015-10-01,17.7583,2015-11-18,16.3694,-7.8211
ISRG,2015-04-10,57.01,2015-05-15,56.0956,-1.604
ISRG,2015-07-27,59.9167,2015-09-11,56.7122,-5.3482
ISRG,2015-11-11,55.9344,2016-02-18,60.0956,7.4393
IT,2015-04-09,84.16,2015-07-20,87.34,3.7785
IT,2015-08-06,91.99,2015-09-10,85.3,-7.2725
IT,2015-10-30,91.35,2016-01-12,86.4,-5.4187
ITW,2015-02-12,76.0143,2015-04-16,77.5785,2.0578
ITW,2015-10-22,68.436,2016-01-08,68.2311,-0.2993
IVZ,2015-02-24,25.0496,2015-04-22,25.3907,1.3619
IVZ,2015-05-01,26.3763,2015-06-10,24.9556,-5.3862
IVZ,2015-11-02,21.3437,2015-12-22,20.5278,-3.8223
J,2015-02-26,34.3886,2015-05-15,34.0349,-1.0286
J,2015-08-14,33.7042,2015-09-09,31.1205,-7.666
J,2015-10-27,30.1746,2016-01-08,30.4514,0.9174
JBHT,2015-02-20,75.3549,2015-05-22,78.4962,4.1687
JBHT,2015-10-29,69.0923,2015-12-21,64.7529,-6.2806
JBL,2015-02-17,20.329,2015-06-26,20.2335,-0.4698
JBL,2015-09-25,19.6801,2016-01-05,21.3361,8.4146
JCI,2015-03-10,30.6948,2015-04-29,29.3048,-4.5283
JCI,2015-10-28,26.8219,2015-12-07,25.1034,-6.4071
JKHY,2015-07-08,57.9607,2015-09-14,61.628,6.3271
JKHY,2015-10-05,63.6223,2016-01-07,68.398,7.5064
JNJ,2015-03-24,77.2885,2015-04-02,74.7405,-3.2967
JNJ,2015-04-10,76.161,2015-04-22,75.6349,-0.6908
JNJ,2015-05-18,76.9427,2015-06-18,74.8464,-2.7245
JNJ,2015-08-03,75.7095,2015-08-24,69.4837,-8.2232
JNJ,2015-10-22,74.6485,2016-01-15,74.0613,-0.7865
JPM,2015-03-03,46.317,2015-08-24,45.1331,-2.5561
JPM,2015-10-29,50.0361,2016-01-04,49.3606,-1.35
K,2015-04-13,43.817,2015-05-12,42.3109,-3.4373
K,2015-07-10,42.8092,2015-11-23,45.5991,6.517
K,2015-12-16,48.7459,2016-05-18,51.6671,5.9927
KDP,2015-04-10,10.0843,2015-05-05,9.6602,-4.2051
KDP,2015-07-16,10.1039,2015-09-11,9.7579,-3.4242
KDP,2015-10-12,10.795,2016-02-05,11.7159,8.5308
KEY,2015-02-18,9.3854,2015-07-28,9.9059,5.5458
KEY,2015-12-07,9.0742,2016-01-07,8.4299,-7.1001
KEYS,2015-09-03,31.93,2015-10-22,31.7,-0.7203
KEYS,2015-10-27,31.72,2015-11-13,30.25,-4.6343
KHC,2015-08-04,52.6864,2015-08-26,46.8992,-10.9843
KHC,2015-10-23,51.7579,2015-11-25,49.0758,-5.182
KIM,2015-04-10,15.8277,2015-04-22,15.4974,-2.0866
KIM,2015-07-24,14.8853,2015-09-09,14.1065,-5.2326
KIM,2015-10-09,16.0506,2015-12-10,15.957,-0.5834
KKR,2015-05-07,18.0911,2015-08-24,14.4329,-20.2213
KKR,2015-11-19,14.5144,2015-12-07,13.4113,-7.6
KLAC,2015-06-01,49.6064,2015-06-12,46.2866,-6.6922
KLAC,2015-10-08,44.0158,2016-01-22,55.1692,25.3395
KMB,2015-04-27,79.3684,2015-06-16,75.9453,-4.3129
KMB,2015-07-16,79.9824,2015-09-04,75.2432,-5.9252
KMB,2015-10-14,83.1047,2016-05-03,91.3907,9.9705
KMI,2015-04-09,24.5437,2015-06-03,24.3584,-0.7551
KMI,2015-10-28,16.3998,2016-04-27,11.1299,-32.1338
KMX,2015-04-06,74.16,2015-06-30,66.82,-9.8975
KMX,2015-12-16,58.75,2015-12-28,53.0,-9.7872
KO,2015-05-13,29.4682,2015-06-16,28.8947,-1.9461
KO,2015-07-28,29.6384,2015-09-02,28.4573,-3.9853
KO,2015-10-12,30.763,2016-01-22,30.8581,0.3092
KR,2015-06-11,29.4622,2015-08-27,29.3474,-0.3894
KR,2015-10-08,30.8795,2016-01-28,31.0082,0.4167
L,2015-02-23,40.1562,2015-03-30,38.3724,-4.4421
L,2015-04-17,39.8841,2015-05-27,38.0872,-4.5053
L,2015-10-29,35.009,2016-01-11,34.4749,-1.5255
LDOS,2015-02-18,26.9003,2015-04-07,25.6952,-4.4796
LDOS,2015-06-04,26.325,2015-07-02,25.0434,-4.8684
LDOS,2015-08-13,27.5256,2016-01-13,34.8187,26.496
LEN,2015-02-04,39.2264,2015-04-30,39.8925,1.6981
LEN,2015-06-25,44.6241,2015-09-01,43.3731,-2.8034
LEN,2015-11-02,43.5031,2015-12-23,42.6423,-1.9788
LH,2015-07-01,100.3546,2015-09-02,96.1306,-4.2091
LH,2015-11-04,102.5739,2016-01-11,96.5101,-5.9117
LHX,2015-02-17,63.0637,2015-06-04,64.4147,2.1423
LHX,2015-07-16,67.6416,2015-09-03,61.9186,-8.4608
LHX,2015-10-28,62.2986,2016-02-05,65.5648,5.2429
LII,2015-05-26,100.9585,2015-07-08,96.25,-4.6638
LII,2015-07-31,104.7562,2015-10-02,100.1591,-4.3884
LII,2015-10-28,113.6087,2015-12-28,111.9252,-1.4818
LIN,2015-03-05,105.9716,2015-03-27,99.6424,-5.9725
LIN,2015-06-11,102.6438,2015-07-10,97.6357,-4.8791
LIN,2015-10-23,93.1413,2015-12-17,89.7538,-3.6369
LKQ,2015-04-24,23.5579,2015-09-01,26.9638,14.4578
LKQ,2015-11-17,27.0279,2015-12-21,25.0594,-7.2832
LLY,2015-03-19,60.7533,2015-05-19,60.8061,0.0868
LLY,2015-05-27,62.092,2015-08-17,69.9423,12.643
LLY,2015-10-01,70.2279,2015-10-21,65.7169,-6.4234
LLY,2015-12-02,72.9218,2016-01-21,69.794,-4.2893
LMT,2015-06-29,143.641,2015-09-21,157.6253,9.7356
LMT,2015-10-01,159.1371,2015-12-30,171.6687,7.8747
LNT,2015-04-28,22.242,2015-05-11,21.6689,-2.5766
LNT,2015-07-28,21.6941,2015-09-04,19.9725,-7.9358
LNT,2015-10-16,22.0567,2016-05-09,27.0649,22.7062
LOW,2015-08-14,59.3609,2015-09-21,56.9462,-4.0679
LOW,2015-10-12,60.943,2016-01-14,58.3865,-4.1949
LRCX,2015-02-19,7.019,2015-03-26,6.2027,-11.6297
LRCX,2015-05-14,6.6911,2015-07-21,6.6565,-0.5177
LRCX,2015-10-30,6.5838,2016-01-14,6.0812,-7.6338
LULU,2015-04-16,67.36,2015-05-20,62.87,-6.6657
LULU,2015-06-25,67.67,2015-07-27,60.79,-10.167
LULU,2015-09-08,66.33,2016-05-20,61.23,-7.6888
LUV,2015-08-05,34.0353,2015-12-28,39.4483,15.904
LVS,2015-02-18,44.4017,2015-03-19,40.4658,-8.8643
LVS,2015-04-15,41.4564,2015-05-08,39.3783,-5.0126
LVS,2015-06-30,38.6595,2015-08-25,36.2315,-6.2805
LVS,2015-10-28,36.6561,2015-12-04,33.2772,-9.218
LYB,2015-02-06,51.3501,2015-07-10,57.902,12.7593
LYB,2015-10-08,56.6953,2015-12-16,53.0012,-6.5157
LYV,2015-03-06,26.07,2015-07-16,27.28,4.6414
LYV,2015-10-22,25.79,2015-12-07,25.01,-3.0244
MA,2015-02-24,84.9342,2015-04-15,83.7744,-1.3654
MA,2015-05-05,85.6444,2015-09-01,84.7731,-1.0174
MA,2015-10-19,91.6595,2015-12-14,89.6511,-2.1912
MAA,2015-04-07,54.5693,2015-05-26,53.8488,-1.3202
MAA,2015-06-01,53.6598,2015-06-09,51.8321,-3.406
MAA,2015-07-21,55.2724,2015-09-17,56.4678,2.1628
MAA,2015-10-06,59.5731,2016-02-24,65.8461,10.53
MAR,2015-02-20,75.0419,2015-04-17,70.4679,-6.0953
MAR,2015-10-14,68.4535,2015-12-04,64.3844,-5.9443
MAS,2015-04-30,20.2252,2015-07-13,20.466,1.191
MAS,2015-08-04,22.9334,2015-10-07,23.1288,0.8519
MAS,2015-10-28,24.9447,2015-12-31,24.5971,-1.3932
MCD,2015-02-19,72.4488,2015-04-28,74.4472,2.7583
MCD,2015-05-18,75.7618,2015-06-18,74.6418,-1.4784
MCD,2015-07-16,77.3095,2015-09-08,75.7872,-1.969
MCD,2015-10-02,76.5899,2016-03-02,94.7398,23.6975
MCHP,2015-06-04,19.6358,2015-06-30,19.6358,0.0
MCHP,2015-09-24,17.0159,2015-12-11,18.7816,10.3768
MCK,2015-05-07,206.0197,2015-07-06,205.4429,-0.28
MCK,2015-12-07,176.6957,2016-01-19,154.3446,-12.6495
MCO,2015-02-24,87.1843,2015-08-25,92.6068,6.2195
MCO,2015-11-19,93.8827,2015-12-29,92.1189,-1.8788
MDLZ,2015-04-15,29.9765,2015-09-14,34.3202,14.4902
MDLZ,2015-10-20,37.5462,2015-12-02,35.7637,-4.7476
MDT,2015-06-11,59.2281,2015-09-02,55.1029,-6.9649
MDT,2015-10-26,57.6593,2016-01-19,58.5763,1.5904
MET,2015-03-05,32.5169,2015-04-16,32.0256,-1.5111
MET,2015-05-11,33.1856,2015-08-17,34.8086,4.8907
MET,2015-10-29,32.6941,2015-12-21,30.0966,-7.9451
META,2015-03-05,80.7868,2015-05-11,78.0518,-3.3854
META,2015-06-17,81.3139,2015-09-03,89.2703,9.7847
META,2015-10-06,93.5667,2016-01-05,102.3286,9.3644
MGM,2015-02-19,21.0909,2015-05-11,18.8335,-10.7031
MGM,2015-08-07,20.7415,2015-09-29,17.3223,-16.4845
MGM,2015-10-28,19.9386,2015-12-21,20.0047,0.3316
MHK,2015-05-26,187.22,2015-09-18,204.55,9.2565
MHK,2015-09-24,195.09,2016-06-28,181.51,-6.9609
MKC,2015-02-27,31.1136,2015-03-20,29.8974,-3.9088
MKC,2015-04-06,31.8105,2015-09-10,33.2872,4.6423
MKC,2015-10-06,34.0161,2016-01-25,34.3484,0.977
MKTX,2015-06-02,81.2013,2015-08-26,83.6026,2.9573
MKTX,2015-09-29,87.1071,2015-10-22,80.8155,-7.2228
MKTX,2015-10-30,94.5669,2016-01-27,96.6525,2.2055
MLM,2015-02-11,126.5377,2015-04-20,129.6142,2.4312
MLM,2015-05-08,141.0854,2015-07-01,131.8125,-6.5725
MLM,2015-07-24,147.2617,2015-10-07,148.7688,1.0234
MLM,2015-12-02,148.6394,2015-12-18,132.1662,-11.0827
MMC,2015-03-05,47.131,2015-04-23,47.2473,0.2468
MMC,2015-04-27,47.893,2015-07-14,48.5068,1.2815
MMC,2015-08-06,49.2909,2015-08-21,47.4444,-3.7462
MMC,2015-10-28,47.1977,2016-01-06,45.7729,-3.0189
MMM,2015-10-16,90.259,2015-12-23,90.8036,0.6033
MNST,2015-07-09,22.6267,2015-09-04,22.28,-1.5321
MNST,2015-10-29,23.3467,2016-01-12,24.465,4.7901
MO,2015-06-01,26.3861,2015-09-15,27.6895,4.9395
MO,2015-10-05,29.0296,2015-12-02,30.4222,4.7972
MOH,2015-02-12,58.99,2015-05-05,59.54,0.9324
MOH,2015-05-27,71.0,2015-10-07,64.81,-8.7183
MOS,2015-06-01,37.6226,2015-06-23,37.1099,-1.3627
MOS,2015-07-06,38.149,2015-07-28,34.9328,-8.4306
MPC,2015-02-11,36.5165,2015-04-09,35.7764,-2.0268
MPC,2015-05-07,36.6249,2015-08-24,32.6177,-10.9412
MPC,2015-10-23,35.0586,2015-12-29,38.5944,10.0854
MPWR,2015-02-19,45.7073,2015-04-27,45.3296,-0.8263
MPWR,2015-05-28,49.9446,2015-07-07,46.5789,-6.7388
MPWR,2015-09-28,46.0196,2016-01-06,54.3965,18.2029
MRK,2015-01-15,43.3535,2015-02-24,40.3846,-6.8482
MRK,2015-04-16,40.5165,2015-06-25,40.8527,0.8299
MRK,2015-08-10,40.8597,2015-08-26,37.4513,-8.3419
MRK,2015-11-03,38.9621,2015-12-24,37.6649,-3.3293
MS,2015-03-09,26.5938,2015-08-14,28.4339,6.9192
MS,2015-11-09,26.9221,2015-12-23,24.6104,-8.5867
MSCI,2015-01-09,45.7512,2015-06-24,56.6816,23.891
MSCI,2015-07-10,56.4127,2015-08-31,54.853,-2.7647
MSCI,2015-10-30,59.1804,2016-01-25,60.424,2.1013
MSFT,2015-04-29,41.9719,2015-06-25,39.9122,-4.9073
MSFT,2015-08-05,41.603,2015-09-02,36.9722,-11.1311
MSFT,2015-10-13,40.638,2016-01-19,45.235,11.3123
MSI,2015-02-13,58.9145,2015-03-31,56.058,-4.8484
MSI,2015-07-31,51.0238,2015-12-29,59.8065,17.2128
MTB,2015-02-27,91.1548,2015-04-27,89.9597,-1.311
MTB,2015-06-09,93.6224,2015-08-27,90.198,-3.6577
MTB,2015-10-30,94.1335,2016-01-04,91.1818,-3.1357
MTCH,2015-02-17,17.221,2015-08-14,19.8375,15.1938
MTCH,2015-10-29,17.6936,2016-09-09,14.6796,-17.0343
MTD,2015-05-28,329.44,2015-08-11,329.5,0.0182
MTD,2015-10-30,309.62,2016-01-14,312.33,0.8753
MU,2015-05-06,27.5625,2015-05-22,26.5956,-3.5081
MU,2015-10-19,17.942,2015-11-16,14.6017,-18.6173
NCLH,2015-03-03,50.8,2015-05-06,48.09,-5.3346
NCLH,2015-05-29,54.2,2015-09-04,56.96,5.0922
NCLH,2015-09-24,61.99,2015-10-19,59.96,-3.2747
NCLH,2015-10-28,64.1,2015-11-20,56.89,-11.248
NDAQ,2015-02-18,13.9396,2015-04-21,13.616,-2.3216
NDAQ,2015-05-21,14.556,2015-07-02,13.8822,-4.6289
NDAQ,2015-08-03,14.3376,2015-09-16,14.6343,2.0693
NDAQ,2015-10-05,15.0947,2015-12-23,16.6549,10.3361
NDSN,2015-02-24,70.5182,2015-06-26,71.6862,1.6564
NDSN,2015-10-26,62.9784,2015-12-17,58.7377,-6.7335
NEE,2015-04-13,20.0471,2015-05-11,19.3812,-3.3215
NEE,2015-07-16,19.8781,2015-09-10,18.5487,-6.6879
NEE,2015-10-22,20.357,2015-12-01,19.6423,-3.5107
NEE,2015-12-31,20.6006,2016-08-22,25.0025,21.3679
NEM,2015-01-13,16.8927,2015-03-24,18.2252,7.8878
NEM,2015-05-01,20.5849,2015-06-23,18.8333,-8.5091
NEM,2015-10-12,15.1885,2015-12-01,14.3841,-5.296
NEM,2015-12-17,14.5606,2016-01-11,14.3079,-1.7354
NFLX,2015-01-27,63.0871,2015-03-30,59.7157,-5.3441
NFLX,2015-04-22,80.2114,2015-09-14,96.84,20.7309
NFLX,2015-10-28,102.9,2016-01-11,112.13,8.9699
NI,2015-01-09,11.9922,2015-03-09,11.7254,-2.2246
NI,2015-04-09,12.3408,2015-07-15,12.1061,-1.902
NI,2015-09-02,12.0635,2015-09-14,12.0635,0.0
NI,2015-10-01,13.5732,2015-12-21,13.9247,2.5899
NKE,2015-03-09,42.8936,2015-09-04,48.507,13.0867
NKE,2015-09-28,55.2932,2015-12-29,57.2614,3.5597
NOC,2015-06-16,135.2054,2015-09-11,141.1885,4.4252
NOC,2015-10-12,150.9188,2016-01-27,155.6561,3.139
NOW,2015-06-12,77.33,2015-07-21,78.81,1.9139
NOW,2015-08-03,80.5,2015-08-21,69.43,-13.7516
NOW,2015-10-19,76.34,2016-01-11,78.72,3.1176
NRG,2015-04-21,20.4829,2015-06-15,19.1162,-6.6722
NSC,2015-02-17,86.707,2015-04-02,81.9516,-5.4845
NSC,2015-10-23,65.3594,2016-01-05,66.5079,1.7573
NTAP,2015-09-17,25.0306,2015-10-01,22.9485,-8.3179
NTAP,2015-10-13,25.7668,2015-12-02,24.0153,-6.7976
NTRS,2015-02-13,53.3706,2015-08-20,58.6667,9.9233
NTRS,2015-11-02,54.3854,2016-01-04,54.254,-0.2416
NUE,2015-02-27,36.605,2015-04-17,36.701,0.2624
NUE,2015-04-23,36.4589,2015-06-17,37.6854,3.364
NUE,2015-08-21,35.04,2015-09-08,33.8825,-3.3033
NUE,2015-10-29,33.6334,2015-12-09,31.741,-5.6265
NVDA,2015-02-13,0.5339,2015-04-17,0.5305,-0.6526
NVDA,2015-05-05,0.5427,2015-06-29,0.4961,-8.589
NVDA,2015-08-17,0.5687,2016-01-20,0.654,15.0002
NVR,2015-01-12,1299.95,2015-05-12,1305.65,0.4385
NVR,2015-05-21,1382.0,2016-01-06,1589.75,15.0326
NWS,2015-02-11,14.3634,2015-04-14,14.1159,-1.7231
NWS,2015-08-17,13.1524,2015-08-26,11.915,-9.4086
NWS,2015-10-21,13.1998,2015-12-09,12.2111,-7.4899
NWSA,2015-01-20,13.3235,2015-04-08,14.2399,6.8783
NWSA,2015-08-14,13.438,2015-08-25,11.7285,-12.7213
