Ticker,Buy Date,Buy Price,Pct Below 100MA at Buy (%),Sell Date,Sell Price,Pct Gain (%),Holding Days,Total Trades,Average Gain (%)
XYZ,2023-09-28 00:00:00,44.34999847412109,13.721198803270502,2023-10-03 00:00:00,41.900001525878906,-5.524232316877737,5,,
GEN,2023-03-15 00:00:00,15.197188377380373,19.391750392696288,2023-03-23 00:00:00,15.568547248840332,2.4436024759204336,8,,
GEN,2023-09-28 00:00:00,17.18827247619629,11.794989167627028,2023-10-05 00:00:00,16.406108856201172,-4.550565631760381,7,,
EFX,2023-07-27 00:00:00,200.1973571777344,13.35695022132988,2023-08-15 00:00:00,190.89111328125,-4.648534839659425,19,,
NEM,2023-05-31 00:00:00,38.361366271972656,11.768826786767313,2023-06-15 00:00:00,40.395320892333984,5.302091187110204,15,,
NWS,2023-02-22 00:00:00,17.469430923461914,12.798543860110009,2023-03-01 00:00:00,16.735422134399414,-4.201675442539496,7,,
NWS,2023-03-14 00:00:00,15.82780933380127,13.70658651113564,2023-03-31 00:00:00,17.167314529418945,8.462985416162926,17,,
RMD,2023-09-05 00:00:00,151.31089782714844,12.275666409990258,2023-09-13 00:00:00,143.88742065429688,-4.906108733378773,8,,
MMM,2023-10-04 00:00:00,69.34444427490234,12.3995280016208,2023-10-20 00:00:00,68.18633270263672,-1.6700855913914612,16,,
META,2023-08-18 00:00:00,281.7045593261719,12.040924227835347,2023-08-21 00:00:00,288.3182678222656,2.3477463452893788,3,,
GM,2023-03-16 00:00:00,33.77590560913086,13.79786090494974,2023-04-05 00:00:00,34.24433135986328,1.3868636304034119,20,,
LULU,2023-05-30 00:00:00,336.6400146484375,13.515885088701024,2023-06-02 00:00:00,365.4400024414063,8.555129081444887,3,,
BA,2023-10-03 00:00:00,188.9199981689453,11.11744661099823,2023-10-13 00:00:00,184.91000366210935,-2.122588686058504,10,,
COF,2023-03-21 00:00:00,90.8073501586914,14.346292461805083,2023-03-23 00:00:00,86.3418960571289,-4.917502926534962,2,,
MS,2023-03-16 00:00:00,79.73605346679688,12.19364183056393,2023-03-24 00:00:00,76.9318618774414,-3.5168427172322625,8,,
DLTR,2023-08-30 00:00:00,124.48999786376952,14.158871735720055,2023-09-01 00:00:00,118.73999786376952,-4.618844966398244,2,,
TKO,2023-06-08 00:00:00,93.76580047607422,10.045268930432718,2023-06-09 00:00:00,94.32097625732422,0.592087710477832,1,,
PH,2023-03-20 00:00:00,307.11627197265625,11.761287881731397,2023-03-21 00:00:00,317.2099609375,3.2866018137073607,1,,
PFE,2023-01-19 00:00:00,38.46179962158203,13.324755517240353,2023-02-21 00:00:00,36.863800048828125,-4.154770677597785,33,,
BK,2023-03-16 00:00:00,41.2380256652832,14.017956212384048,2023-03-17 00:00:00,39.547630310058594,-4.099118054159638,1,,
FIS,2023-03-01 00:00:00,58.89126205444336,12.01318324429302,2023-03-09 00:00:00,56.462528228759766,-4.124098789797196,8,,
FIS,2023-03-14 00:00:00,50.37787628173828,20.41474872672611,2023-03-23 00:00:00,47.21273040771485,-6.2828092560360265,9,,
LVS,2023-09-22 00:00:00,44.262508392333984,10.267855851946116,2023-10-03 00:00:00,43.23786544799805,-2.3149229032699825,11,,
EIX,2023-10-03 00:00:00,56.293365478515625,10.022091641945014,2023-10-20 00:00:00,57.6540412902832,2.4171157652439175,17,,
SW,2023-02-28 00:00:00,34.563663482666016,12.414407671719035,2023-03-02 00:00:00,35.44874954223633,2.560741456165927,2,,
DAY,2023-10-30 00:00:00,63.13999938964844,10.610760824522153,2023-11-15 00:00:00,69.26000213623047,9.69275072179583,16,,
EPAM,2023-03-13 00:00:00,280.6700134277344,14.747268692918237,2023-04-05 00:00:00,282.5299987792969,0.6626947171331505,23,,
EPAM,2023-10-30 00:00:00,212.7400054931641,13.704094839924494,2023-11-08 00:00:00,246.94000244140625,16.07595941767572,9,,
WBA,2023-09-06 00:00:00,20.44421768188477,15.010776154915101,2023-09-11 00:00:00,19.351572036743164,-5.34452167426185,5,,
WBA,2023-09-12 00:00:00,19.613445281982425,15.006630162598409,2023-09-21 00:00:00,19.3696346282959,-1.2430791744197014,9,,
NKE,2023-05-24 00:00:00,104.18170166015624,11.812253267724792,2023-06-01 00:00:00,99.69849395751952,-4.303258279713144,8,,
DOC,2023-03-01 00:00:00,20.455699920654297,11.780948554241899,2023-03-09 00:00:00,19.8586483001709,-2.9187542973318172,8,,
DOC,2023-03-20 00:00:00,18.171306610107425,14.170763969895214,2023-04-12 00:00:00,18.62991714477539,2.5238170512893787,23,,
BAC,2023-03-15 00:00:00,26.79086685180664,16.24428078865341,2023-03-20 00:00:00,26.09499931335449,-2.5974058334929397,5,,
UHS,2023-08-04 00:00:00,133.1191864013672,11.482458298691526,2023-08-15 00:00:00,129.56236267089844,-2.6719091564641806,11,,
DAL,2023-03-24 00:00:00,30.82592391967773,16.60808676648672,2023-04-05 00:00:00,32.65068817138672,5.919576835600212,12,,
AIZ,2023-03-16 00:00:00,106.79531860351562,12.646216641127767,2023-03-17 00:00:00,100.97291564941406,-5.451927135231087,1,,
AIZ,2023-03-20 00:00:00,107.0070571899414,11.252804468240363,2023-04-06 00:00:00,113.8784408569336,6.421430368648708,17,,
JCI,2023-08-10 00:00:00,57.18489837646485,13.69582957664924,2023-09-07 00:00:00,54.63525772094727,-4.458590865603276,28,,
MET,2023-03-20 00:00:00,53.07881164550781,15.188876169311305,2023-03-22 00:00:00,52.26837921142578,-1.5268473595350738,2,,
PWR,2023-10-04 00:00:00,171.3429412841797,14.193794800690892,2023-10-18 00:00:00,171.63223266601562,0.1688376420223435,14,,
KMX,2023-03-16 00:00:00,58.47999954223633,18.032349819311573,2023-03-23 00:00:00,56.72999954223633,-2.992476083615712,7,,
KMX,2023-10-05 00:00:00,66.0999984741211,16.21190996011911,2023-10-18 00:00:00,64.86000061035156,-1.875942348553918,13,,
NTRS,2023-05-04 00:00:00,66.24827575683594,12.348323928922355,2023-05-12 00:00:00,64.7031021118164,-2.3323982811131354,8,,
TRMB,2023-11-07 00:00:00,42.45000076293945,11.211417707895041,2023-11-29 00:00:00,45.91999816894531,8.174316475007712,22,,
LUV,2023-09-08 00:00:00,28.35236930847168,10.516615050383407,2023-09-21 00:00:00,27.1522159576416,-4.232991386971927,13,,
APA,2023-10-06 00:00:00,34.70150375366211,14.944738339378072,2023-10-13 00:00:00,38.08026123046875,9.736631302181175,7,,
ALGN,2023-09-21 00:00:00,300.2799987792969,15.989908001072425,2023-10-03 00:00:00,290.6099853515625,-3.2203321789813075,12,,
PFG,2023-03-14 00:00:00,67.69351959228516,16.580515849568293,2023-03-15 00:00:00,64.29822540283203,-5.015685710985069,1,,
PFG,2023-03-16 00:00:00,66.94619750976562,16.12757812408045,2023-03-23 00:00:00,65.74677276611328,-1.7916248991996602,7,,
MKTX,2023-04-25 00:00:00,306.923828125,14.267124242633253,2023-05-03 00:00:00,290.2051696777344,-5.447168618155207,8,,
IFF,2023-03-14 00:00:00,78.54400634765625,13.898586948122249,2023-03-30 00:00:00,85.26119232177734,8.55213056536622,16,,
PLTR,2023-05-05 00:00:00,7.409999847412109,10.331397194142165,2023-05-09 00:00:00,9.550000190734863,28.879897265721727,4,,
ARE,2023-03-02 00:00:00,126.80095672607422,12.07136053129235,2023-03-09 00:00:00,122.96602630615234,-3.024370256295782,7,,
ARE,2023-03-14 00:00:00,112.06346130371094,19.041381286419007,2023-03-17 00:00:00,107.05057525634766,-4.473256482572417,3,,
ARE,2023-09-27 00:00:00,89.4391098022461,13.058458948703533,2023-10-19 00:00:00,86.75547790527344,-3.0005127543267003,22,,
SPG,2023-03-16 00:00:00,96.55921173095705,10.96215614130533,2023-03-17 00:00:00,92.23527526855467,-4.478015494213185,1,,
SPG,2023-03-20 00:00:00,94.7199935913086,11.629580070343506,2023-03-22 00:00:00,92.23527526855467,-2.623224758095756,2,,
ALL,2023-03-14 00:00:00,108.38240051269533,11.498749636895923,2023-03-17 00:00:00,99.61589813232422,-8.088492540211128,3,,
ALL,2023-03-20 00:00:00,103.49210357666016,12.878297787074652,2023-03-23 00:00:00,100.06133270263672,-3.3150073826474573,3,,
EXPE,2023-03-28 00:00:00,92.62367248535156,12.241972818600246,2023-04-05 00:00:00,91.08060455322266,-1.6659541677889553,8,,
FRT,2023-03-20 00:00:00,85.5268783569336,10.70157297089838,2023-04-06 00:00:00,88.6938705444336,3.7029203547954053,17,,
TGT,2023-06-01 00:00:00,122.54560089111328,13.453921016175318,2023-06-09 00:00:00,118.64948272705078,-3.179321114532996,8,,
RJF,2023-03-20 00:00:00,88.47509002685547,12.174252600998555,2023-03-23 00:00:00,87.92623138427734,-0.6203538672992885,3,,
FSLR,2023-10-04 00:00:00,151.82000732421875,10.492843619700865,2023-10-05 00:00:00,145.35000610351562,-4.261626207727769,1,,
FSLR,2023-10-06 00:00:00,148.55999755859375,10.669233676431993,2023-10-20 00:00:00,150.77000427246094,1.487618975623324,14,,
STT,2023-03-14 00:00:00,70.36888122558594,16.964830392444547,2023-03-17 00:00:00,65.81149291992188,-6.4764256959751245,3,,
CAT,2023-11-01 00:00:00,225.42184448242188,11.648187359117854,2023-11-20 00:00:00,243.52716064453125,8.031748743641039,19,,
APTV,2023-11-10 00:00:00,75.93000030517578,12.30073836142354,2023-11-27 00:00:00,81.80999755859375,7.7439710651721905,17,,
NEE,2023-01-31 00:00:00,69.38908386230469,11.905745463830094,2023-02-21 00:00:00,68.48721313476562,-1.2997299824980104,21,,
WBD,2023-09-06 00:00:00,11.489999771118164,12.408306339664207,2023-09-07 00:00:00,11.029999732971191,-4.003481699827807,1,,
DIS,2023-03-13 00:00:00,91.08160400390624,13.189819073564166,2023-03-31 00:00:00,98.4881362915039,8.131754341173027,18,,
CI,2023-12-07 00:00:00,251.3182830810547,10.874109528725182,2023-12-11 00:00:00,294.21795654296875,17.069857766009864,4,,
TSCO,2023-05-26 00:00:00,40.83699035644531,10.75909292253925,2023-06-01 00:00:00,39.836822509765625,-2.4491712977614934,6,,
IQV,2023-03-24 00:00:00,188.3500061035156,10.834859966197863,2023-04-12 00:00:00,197.9900054931641,5.118130648931559,19,,
SCHW,2023-08-23 00:00:00,56.54291915893555,11.643815340489242,2023-09-01 00:00:00,58.95978546142578,4.274392511813381,9,,
WFC,2023-03-14 00:00:00,37.7950439453125,13.893542058574996,2023-03-17 00:00:00,35.52753829956055,-5.999478791539224,3,,
URI,2023-03-20 00:00:00,369.2212524414063,20.0657287982334,2023-03-21 00:00:00,388.577392578125,5.242423075250908,1,,
PODD,2023-05-31 00:00:00,274.25,13.876709260244194,2023-06-16 00:00:00,284.5,3.7374658158614404,16,,
PODD,2023-08-17 00:00:00,208.2899932861328,19.14573305602303,2023-08-21 00:00:00,196.5200042724609,-5.650770268883343,4,,
PODD,2023-08-22 00:00:00,197.7400054931641,20.154138926306032,2023-08-23 00:00:00,188.5200042724609,-4.662688866478219,1,,
NCLH,2023-01-04 00:00:00,12.460000038146973,18.79013806292912,2023-01-12 00:00:00,15.350000381469728,23.194224193217185,8,,
VTRS,2023-09-14 00:00:00,9.075274467468262,10.866091273557881,2023-10-10 00:00:00,8.88139820098877,-2.1363129806649037,26,,
MRNA,2023-08-16 00:00:00,98.91999816894533,10.462691868386989,2023-08-18 00:00:00,101.62000274658205,2.729483044495598,2,,
TOTAL,-,-,-,-,-,115.53957885449503,-,124.0,0.9317707972136696
