Ticker,Buy Date,Buy Price,Pct Below 100MA at Buy (%),Sell Date,Sell Price,Pct Gain (%),Holding Days,Total Trades,Average Gain (%)
UNH,2024-12-13 00:00:00,514.6119384765625,11.208713655775574,2024-12-16 00:00:00,492.8797607421875,-4.223022458186669,3,,
UNH,2024-12-20 00:00:00,494.4914245605469,11.907074773624169,2024-12-31 00:00:00,500.1567687988281,1.1456910993585026,11,,
WDC,2024-12-20 00:00:00,45.44819641113281,12.452830992726186,2024-12-30 00:00:00,44.98043823242188,-1.0292117523861741,10,,
BLDR,2024-04-18 00:00:00,182.27999877929688,12.206975497982596,2024-04-23 00:00:00,187.2400054931641,2.721092136868374,5,,
BLDR,2024-11-04 00:00:00,172.42999267578125,12.315367913479824,2024-11-05 00:00:00,180.9900054931641,4.964340996915871,1,,
BLDR,2024-12-20 00:00:00,150.5,13.317087674774536,2024-12-27 00:00:00,145.0800018310547,-3.6013276870068522,7,,
PAYC,2024-05-03 00:00:00,169.70460510253906,10.326499315714038,2024-05-22 00:00:00,178.997802734375,5.476102210791978,19,,
PAYC,2024-06-04 00:00:00,145.58583068847656,15.94855032822671,2024-06-13 00:00:00,139.98599243164062,-3.846417079432976,9,,
STE,2024-04-12 00:00:00,201.5179748535156,10.455743453969816,2024-05-06 00:00:00,206.9708251953125,2.7058878225431786,24,,
INTC,2024-12-20 00:00:00,19.520000457763672,14.822568838301423,2024-12-30 00:00:00,19.81999969482422,1.5368813013589273,10,,
GNRC,2024-12-20 00:00:00,156.25999450683594,16.168078731109155,2024-12-31 00:00:00,155.0500030517578,-0.7743450003930412,11,,
CRM,2024-04-22 00:00:00,271.7861022949219,10.417004884184419,2024-05-07 00:00:00,275.1312255859375,1.2307926206564264,15,,
IRM,2024-12-20 00:00:00,103.34275817871094,10.283372632548799,2024-12-31 00:00:00,103.35259246826172,0.009516186449925,11,,
RF,2024-12-20 00:00:00,23.2451229095459,10.489222619915653,2024-12-23 00:00:00,23.313575744628903,0.29448256887853774,3,,
ALB,2024-06-21 00:00:00,92.72737884521484,20.21368797112982,2024-06-25 00:00:00,90.8759536743164,-1.996632703259011,4,,
ALB,2024-06-26 00:00:00,98.2326202392578,12.628023564837962,2024-06-27 00:00:00,94.30450439453124,-3.998789643561524,1,,
ANET,2024-04-22 00:00:00,61.36750030517578,16.634513311117274,2024-04-25 00:00:00,66.19000244140625,7.8583975430782464,3,,
DG,2024-05-01 00:00:00,133.39442443847656,10.873552301010147,2024-05-16 00:00:00,142.1302947998047,6.5489021734617054,15,,
OKE,2024-12-20 00:00:00,96.5604476928711,10.138022515113693,2024-12-23 00:00:00,97.4191436767578,0.8892833498638602,3,,
ADBE,2024-12-20 00:00:00,447.1700134277344,10.660041987102508,2024-12-31 00:00:00,444.6799926757813,-0.5568398320956448,11,,
TAP,2024-05-02 00:00:00,55.506309509277344,12.774137890952792,2024-05-15 00:00:00,54.66122817993164,-1.5224959771545539,13,,
SBUX,2024-05-07 00:00:00,70.20421600341797,14.543209685407676,2024-05-22 00:00:00,78.7569351196289,12.18262891190828,15,,
LLY,2024-11-18 00:00:00,724.4638671875,14.645817493965135,2024-12-06 00:00:00,823.5994873046875,13.683997864800343,18,,
DVN,2024-12-17 00:00:00,31.718202590942383,11.043857201421728,2024-12-18 00:00:00,30.663230895996094,-3.326076538925798,1,,
DVN,2024-12-20 00:00:00,30.337865829467773,12.669430144906107,2024-12-31 00:00:00,32.27033996582031,6.369842055519569,11,,
TPR,2024-04-23 00:00:00,38.2425537109375,15.052230642352734,2024-05-01 00:00:00,38.29103469848633,0.12677235917684648,8,,
XEL,2024-03-07 00:00:00,47.39429473876953,12.6138205995252,2024-03-25 00:00:00,50.23988342285156,6.00407432955064,18,,
SNPS,2024-01-05 00:00:00,484.80999755859375,12.779740016393552,2024-01-08 00:00:00,499.9800109863281,3.1290636546538915,3,,
SNPS,2024-09-09 00:00:00,464.1600036621094,10.379485631835225,2024-09-25 00:00:00,510.3599853515625,9.953460299238737,16,,
LHX,2024-12-20 00:00:00,211.3375701904297,11.441507996608603,2024-12-31 00:00:00,208.10145568847656,-1.531253765734679,11,,
ELV,2024-10-24 00:00:00,413.7659912109375,15.915316406767479,2024-10-29 00:00:00,405.402587890625,-2.0212882397211915,5,,
CBRE,2024-04-19 00:00:00,84.9000015258789,10.765576040227785,2024-05-10 00:00:00,90.22000122070312,6.266195052072638,21,,
MTCH,2024-11-11 00:00:00,31.377723693847656,14.793849501918368,2024-11-12 00:00:00,30.33638381958008,-3.3187234498841414,1,,
A,2024-06-03 00:00:00,130.15530395507812,10.136960113009977,2024-06-27 00:00:00,129.56103515625,-0.45658438862639916,24,,
CRL,2024-04-18 00:00:00,227.5500030517578,15.33868423825608,2024-04-23 00:00:00,240.1300048828125,5.528456015091013,5,,
ADM,2024-01-26 00:00:00,49.17630386352539,24.107168108198906,2024-02-05 00:00:00,50.03606033325195,1.7483145380599727,10,,
AMGN,2024-11-19 00:00:00,275.2737121582031,10.027339110354319,2024-11-26 00:00:00,275.33270263671875,0.021429753699736667,7,,
ON,2024-04-18 00:00:00,62.93000030517578,13.202831995868841,2024-04-19 00:00:00,60.709999084472656,-3.527731145617899,1,,
BIIB,2024-02-20 00:00:00,219.2100067138672,11.47513400447435,2024-02-29 00:00:00,216.9900054931641,-1.0127280474019802,9,,
BAX,2024-05-09 00:00:00,34.822479248046875,11.790773063301852,2024-05-21 00:00:00,33.369529724121094,-4.172447095383866,12,,
GOOG,2024-08-06 00:00:00,159.77296447753906,12.835695710551628,2024-08-20 00:00:00,168.1527557373047,5.244811778493137,14,,
NEM,2024-01-29 00:00:00,33.450721740722656,10.905079493018794,2024-02-02 00:00:00,33.219024658203125,-0.6926519682158755,4,,
CNC,2024-10-24 00:00:00,61.619998931884766,14.179587348023388,2024-10-28 00:00:00,61.650001525878906,0.04868970223012456,4,,
BA,2024-01-10 00:00:00,227.83999633789065,11.798244816413419,2024-01-12 00:00:00,217.6999969482422,-4.450491376681147,2,,
CVS,2024-12-18 00:00:00,43.77806854248047,17.827484064036366,2024-12-19 00:00:00,42.32781982421875,-3.3127288766850373,1,,
MPC,2024-05-14 00:00:00,169.91343688964844,14.81504586660435,2024-05-17 00:00:00,175.7684783935547,3.4458966936845914,3,,
TER,2024-11-05 00:00:00,105.06116485595705,12.990488646441253,2024-11-13 00:00:00,105.98773956298828,0.8819383530551996,8,,
CSGP,2024-06-17 00:00:00,73.19999694824219,10.433853130261202,2024-07-09 00:00:00,71.58999633789062,-2.199454477422932,22,,
