Ticker,Buy Date,Buy Price,Pct Below 100MA at Buy (%),Sell Date,Sell Price,Pct Gain (%),Holding Days
ENPH,2022-01-10,147.1300048828125,31.16039872750946,2022-01-13,143.49000549316406,-2.4740020858068066,3
DPZ,2022-01-14,451.2589416503906,13.1079605554525,2022-01-20,431.44525146484375,-4.3907584663214,6
IRM,2022-01-21,37.85348129272461,12.442413379297447,2022-02-01,40.27226257324219,6.38985160126465,11
JCI,2022-02-04,62.3329963684082,12.10760558132444,2022-02-11,61.39065933227539,-1.5117788186585726,7
APD,2022-02-14,222.7968292236328,13.168067584049703,2022-02-22,217.8740234375,-2.209549302513428,8
FIS,2022-02-24,87.80404663085938,14.136661311126772,2022-03-01,85.8697509765625,-2.202968688252977,5
MS,2022-03-02,78.15322875976562,12.06299729965028,2022-03-07,73.79370880126953,-5.578169997168992,5
BKNG,2022-03-08,1875.7486572265625,22.10908213285326,2022-03-24,2233.6708984375,19.081567236207054,16
BLDR,2022-04-07,59.869998931884766,13.837350082195341,2022-04-21,62.38999938964844,4.209120599168081,14
NVDA,2022-04-25,19.8691349029541,15.855500616685761,2022-04-26,18.75697326660156,-5.597433616433842,1
FICO,2022-04-27,375.2799987792969,13.459357675500828,2022-04-29,373.510009765625,-0.47164491031476746,2
FFIV,2022-05-02,172.24000549316406,13.325770861725397,2022-05-05,170.6300048828125,-0.9347425447077456,3
DASH,2022-05-06,72.11000061035156,24.707503681533254,2022-05-09,64.18000030517578,-10.997088112681851,3
AES,2022-05-10,17.481538772583008,14.45564947083322,2022-05-27,19.64483642578125,12.37475534242459,17
CF,2022-06-13,80.89039611816406,13.948600680736606,2022-06-14,87.31369018554688,7.940737560488287,1
DOC,2022-06-15,20.364404678344727,15.257483098106276,2022-07-05,22.01895904541016,8.124737222615042,20
FCX,2022-07-06,26.05077171325684,15.44769810280647,2022-07-08,26.64067649841309,2.2644426493363974,2
CINF,2022-08-02,87.35802459716797,13.794624809764333,2022-08-17,98.2904815673828,12.514542333835287,15
BLDR,2022-09-01,58.7599983215332,12.980860863644258,2022-09-13,56.61000061035156,-3.6589478771202617,12
BLDR,2022-09-15,55.29999923706055,14.961857011238902,2022-09-23,54.13999938964844,-2.0976489392692597,8
F,2022-09-27,9.514735221862791,24.486166771682697,2022-09-29,9.16322422027588,-3.694385533495611,2
WDC,2022-09-30,24.557416915893555,15.092016380430277,2022-10-07,26.96411895751953,9.80030615544243,7
AEP,2022-10-10,75.85154724121094,14.374705054653973,2022-10-12,73.41747283935547,-3.208997694028594,2
DTE,2022-10-13,96.83773040771484,14.06454917274989,2022-10-20,96.27404022216795,-0.5820976835925321,7
GNRC,2022-10-21,109.4800033569336,31.87567936319497,2022-10-28,116.6999969482422,6.5948057818097885,7
META,2022-11-01,94.68057250976562,23.588784698624618,2022-11-02,90.04600524902344,-4.894950609074702,1
AMZN,2022-11-04,90.9800033569336,17.24594105266629,2022-11-09,86.13999938964844,-5.319854680920166,5
BX,2022-12-07,71.5390625,13.100668174383436,2022-12-14,74.26646423339844,3.812465019930108,7
BAC,2022-12-16,29.617332458496094,12.626763660996321,2022-12-30,30.94403648376465,4.479485203901182,14
